,issue_id,project_full_name,created_at,html_url,api_url
0,352750519,,2018-08-21T23:48:12Z,https://github.com/rails/rails/issues/33677,https://api.github.com/repos/rails/rails/issues/33677
1,503451343,,2019-10-07T13:25:51Z,https://github.com/ruby-i18n/i18n/pull/492,https://api.github.com/repos/ruby-i18n/i18n/pull/492
2,305814776,,2018-03-16T06:22:07Z,https://github.com/sparklemotion/nokogiri/issues/1736,https://api.github.com/repos/sparklemotion/nokogiri/issues/1736
3,286791320,,2018-01-08T15:54:00Z,https://github.com/sparklemotion/nokogiri/issues/1709,https://api.github.com/repos/sparklemotion/nokogiri/issues/1709
4,732267627,,2020-10-29T12:22:22Z,https://github.com/FreeRADIUS/freeradius-server/pull/3710,https://api.github.com/repos/FreeRADIUS/freeradius-server/pull/3710
5,569316203,,2020-02-22T10:38:44Z,https://github.com/jekyll/jekyll/issues/8019,https://api.github.com/repos/jekyll/jekyll/issues/8019
6,393681341,,2018-12-22T15:23:14Z,https://github.com/jekyll/jekyll/issues/7432,https://api.github.com/repos/jekyll/jekyll/issues/7432
7,316610337,,2018-04-22T20:25:31Z,https://github.com/jekyll/jekyll/issues/6948,https://api.github.com/repos/jekyll/jekyll/issues/6948
8,304422453,,2018-03-12T15:34:02Z,https://github.com/jekyll/jekyll/issues/6844,https://api.github.com/repos/jekyll/jekyll/issues/6844
9,340595516,,2018-07-12T11:19:18Z,https://github.com/mojolicious/mojo/issues/1238,https://api.github.com/repos/mojolicious/mojo/issues/1238
10,340189202,,2018-07-11T10:47:31Z,https://github.com/mojolicious/mojo/issues/1236,https://api.github.com/repos/mojolicious/mojo/issues/1236
11,333693227,,2018-06-19T14:18:37Z,https://github.com/jasmine/jasmine/issues/1570,https://api.github.com/repos/jasmine/jasmine/issues/1570
12,249811390,,2017-08-12T13:11:55Z,https://github.com/gitextensions/gitextensions/pull/3898,https://api.github.com/repos/gitextensions/gitextensions/pull/3898
13,318673916,,2018-04-28T22:41:04Z,https://github.com/rack/rack/pull/1272,https://api.github.com/repos/rack/rack/pull/1272
14,608513361,,2020-04-28T18:10:10Z,https://github.com/chef/ohai/issues/1458,https://api.github.com/repos/chef/ohai/issues/1458
15,1156931157,,2022-03-02T09:47:25Z,https://github.com/rubygems/rubygems.org/issues/2977,https://api.github.com/repos/rubygems/rubygems.org/issues/2977
16,13258430,,2013-04-16T17:39:09Z,https://github.com/capistrano/capistrano/issues/440,https://api.github.com/repos/capistrano/capistrano/issues/440
17,488965754,,2019-09-04T06:23:48Z,https://github.com/django-extensions/django-extensions/issues/1414,https://api.github.com/repos/django-extensions/django-extensions/issues/1414
18,1527268155,,2023-01-10T11:59:48Z,https://github.com/celery/celery/issues/8000,https://api.github.com/repos/celery/celery/issues/8000
19,613337048,,2020-05-06T13:51:40Z,https://github.com/apache/couchdb/issues/2873,https://api.github.com/repos/apache/couchdb/issues/2873
20,869840472,,2021-04-28T11:28:04Z,https://github.com/GoldenCheetah/GoldenCheetah/issues/3879,https://api.github.com/repos/GoldenCheetah/GoldenCheetah/issues/3879
21,548445007,,2020-01-11T15:47:22Z,https://github.com/GoldenCheetah/GoldenCheetah/issues/3292,https://api.github.com/repos/GoldenCheetah/GoldenCheetah/issues/3292
22,540979735,,2019-12-20T12:50:02Z,https://github.com/GoldenCheetah/GoldenCheetah/issues/3269,https://api.github.com/repos/GoldenCheetah/GoldenCheetah/issues/3269
23,814421264,,2021-02-23T12:31:48Z,https://github.com/expressjs/express/issues/4535,https://api.github.com/repos/expressjs/express/issues/4535
24,577744765,,2020-03-09T08:47:07Z,https://github.com/expressjs/express/pull/4210,https://api.github.com/repos/expressjs/express/pull/4210
25,907232677,,2021-05-31T08:24:44Z,https://github.com/zeromq/libzmq/pull/4202,https://api.github.com/repos/zeromq/libzmq/pull/4202
26,1616936787,,2023-03-09T10:46:27Z,https://github.com/ohmyzsh/ohmyzsh/issues/11552,https://api.github.com/repos/ohmyzsh/ohmyzsh/issues/11552
27,436467857,,2019-04-24T02:28:30Z,https://github.com/gradle/gradle/issues/9203,https://api.github.com/repos/gradle/gradle/issues/9203
28,339498894,,2018-07-09T15:29:20Z,https://github.com/gradle/gradle/issues/5911,https://api.github.com/repos/gradle/gradle/issues/5911
29,340715954,,2018-07-12T16:43:58Z,https://github.com/npm/npm/issues/21206,https://api.github.com/repos/npm/npm/issues/21206
30,340599374,,2018-07-12T11:32:55Z,https://github.com/npm/npm/issues/21202,https://api.github.com/repos/npm/npm/issues/21202
31,327130542,,2018-05-28T23:07:45Z,https://github.com/npm/npm/issues/20791,https://api.github.com/repos/npm/npm/issues/20791
32,326712539,,2018-05-26T05:44:58Z,https://github.com/npm/npm/issues/20769,https://api.github.com/repos/npm/npm/issues/20769
33,299453048,,2018-02-22T18:06:29Z,https://github.com/npm/npm/issues/19890,https://api.github.com/repos/npm/npm/issues/19890
34,232455334,,2017-05-31T05:12:28Z,https://github.com/npm/npm/issues/16813,https://api.github.com/repos/npm/npm/issues/16813
35,102234932,,2015-08-20T20:54:19Z,https://github.com/npm/npm/issues/9359,https://api.github.com/repos/npm/npm/issues/9359
36,8815842,,2012-11-29T15:39:54Z,https://github.com/npm/npm/issues/2974,https://api.github.com/repos/npm/npm/issues/2974
37,963088392,,2021-08-06T22:49:24Z,https://github.com/PyCQA/pycodestyle/issues/1009,https://api.github.com/repos/PyCQA/pycodestyle/issues/1009
38,271165698,,2017-11-04T04:28:42Z,https://github.com/PyCQA/pycodestyle/issues/703,https://api.github.com/repos/PyCQA/pycodestyle/issues/703
39,549848681,,2020-01-14T22:12:33Z,https://github.com/tpope/vim-fugitive/issues/1432,https://api.github.com/repos/tpope/vim-fugitive/issues/1432
40,1100051808,,2022-01-12T08:52:16Z,https://github.com/restsharp/RestSharp/issues/1696,https://api.github.com/repos/restsharp/RestSharp/issues/1696
41,639068210,,2020-06-15T18:57:36Z,https://github.com/openzfs/zfs/issues/10459,https://api.github.com/repos/openzfs/zfs/issues/10459
42,639051823,,2020-06-15T18:27:25Z,https://github.com/openzfs/zfs/pull/10457,https://api.github.com/repos/openzfs/zfs/pull/10457
43,638768339,,2020-06-15T11:17:13Z,https://github.com/openzfs/zfs/pull/10455,https://api.github.com/repos/openzfs/zfs/pull/10455
44,638643486,,2020-06-15T08:19:17Z,https://github.com/openzfs/zfs/pull/10454,https://api.github.com/repos/openzfs/zfs/pull/10454
45,636440138,,2020-06-10T17:55:21Z,https://github.com/openzfs/zfs/pull/10435,https://api.github.com/repos/openzfs/zfs/pull/10435
46,397574283,,2019-01-09T21:42:37Z,https://github.com/openzfs/zfs/issues/8259,https://api.github.com/repos/openzfs/zfs/issues/8259
47,397487623,,2019-01-09T17:59:22Z,https://github.com/openzfs/zfs/issues/8258,https://api.github.com/repos/openzfs/zfs/issues/8258
48,397129620,,2019-01-08T22:52:05Z,https://github.com/openzfs/zfs/pull/8255,https://api.github.com/repos/openzfs/zfs/pull/8255
49,364146679,,2018-09-26T18:04:06Z,https://github.com/openzfs/zfs/issues/7960,https://api.github.com/repos/openzfs/zfs/issues/7960
50,356609376,,2018-09-03T22:45:46Z,https://github.com/openzfs/zfs/issues/7861,https://api.github.com/repos/openzfs/zfs/issues/7861
51,312114336,,2018-04-06T20:53:19Z,https://github.com/openzfs/zfs/issues/7401,https://api.github.com/repos/openzfs/zfs/issues/7401
52,298311894,,2018-02-19T15:18:41Z,https://github.com/openzfs/zfs/pull/7194,https://api.github.com/repos/openzfs/zfs/pull/7194
53,40463575,,2014-08-18T07:56:21Z,https://github.com/openzfs/zfs/issues/2611,https://api.github.com/repos/openzfs/zfs/issues/2611
54,544017763,,2019-12-30T21:32:10Z,https://github.com/jashkenas/coffeescript/issues/5280,https://api.github.com/repos/jashkenas/coffeescript/issues/5280
55,315863357,,2018-04-19T12:51:42Z,https://github.com/dokuwiki/dokuwiki/issues/2321,https://api.github.com/repos/dokuwiki/dokuwiki/issues/2321
56,985447779,,2021-09-01T18:09:25Z,https://github.com/symfony/symfony/issues/42833,https://api.github.com/repos/symfony/symfony/issues/42833
57,851350444,,2021-04-06T11:56:40Z,https://github.com/symfony/symfony/issues/40714,https://api.github.com/repos/symfony/symfony/issues/40714
58,741692283,,2020-11-12T15:25:16Z,https://github.com/symfony/symfony/pull/39065,https://api.github.com/repos/symfony/symfony/pull/39065
59,619762251,,2020-05-17T17:56:39Z,https://github.com/symfony/symfony/issues/36849,https://api.github.com/repos/symfony/symfony/issues/36849
60,485217326,,2019-08-26T12:44:24Z,https://github.com/symfony/symfony/issues/33338,https://api.github.com/repos/symfony/symfony/issues/33338
61,484737447,,2019-08-23T22:37:35Z,https://github.com/symfony/symfony/issues/33313,https://api.github.com/repos/symfony/symfony/issues/33313
62,976125179,,2021-08-21T12:22:15Z,https://github.com/znc/znc/issues/1810,https://api.github.com/repos/znc/znc/issues/1810
63,1636711509,,2023-03-23T01:33:31Z,https://github.com/tinymce/tinymce/issues/8582,https://api.github.com/repos/tinymce/tinymce/issues/8582
64,532874644,,2019-12-04T19:02:30Z,https://github.com/hashicorp/vagrant/issues/11235,https://api.github.com/repos/hashicorp/vagrant/issues/11235
65,57258770,,2015-02-11T00:12:16Z,https://github.com/hashicorp/vagrant/issues/5319,https://api.github.com/repos/hashicorp/vagrant/issues/5319
66,1656534314,,2023-04-06T01:34:13Z,https://github.com/mitmproxy/mitmproxy/issues/6051,https://api.github.com/repos/mitmproxy/mitmproxy/issues/6051
67,595484179,,2020-04-06T23:13:40Z,https://github.com/mitmproxy/mitmproxy/issues/3908,https://api.github.com/repos/mitmproxy/mitmproxy/issues/3908
68,993768928,,2021-09-11T06:58:54Z,https://github.com/curl/curl/issues/7703,https://api.github.com/repos/curl/curl/issues/7703
69,1863541325,,2023-08-23T15:15:13Z,https://github.com/doctrine/migrations/issues/1357,https://api.github.com/repos/doctrine/migrations/issues/1357
70,1137539452,,2022-02-14T16:23:16Z,https://github.com/mrdoob/three.js/issues/23493,https://api.github.com/repos/mrdoob/three.js/issues/23493
71,518811026,,2019-11-06T21:36:20Z,https://github.com/mrdoob/three.js/issues/17882,https://api.github.com/repos/mrdoob/three.js/issues/17882
72,338480646,,2018-07-05T08:46:40Z,https://github.com/mrdoob/three.js/issues/14419,https://api.github.com/repos/mrdoob/three.js/issues/14419
73,709556703,,2020-09-26T15:24:11Z,https://github.com/fluentmigrator/fluentmigrator/issues/1347,https://api.github.com/repos/fluentmigrator/fluentmigrator/issues/1347
74,372714597,,2018-10-22T21:46:33Z,https://github.com/pallets/flask/issues/2959,https://api.github.com/repos/pallets/flask/issues/2959
75,463261125,,2019-07-02T14:27:00Z,https://github.com/Automattic/mongoose/issues/7952,https://api.github.com/repos/Automattic/mongoose/issues/7952
76,354147871,,2018-08-27T01:13:47Z,https://github.com/Automattic/mongoose/issues/6922,https://api.github.com/repos/Automattic/mongoose/issues/6922
77,304302655,,2018-03-12T09:51:20Z,https://github.com/Automattic/mongoose/issues/6231,https://api.github.com/repos/Automattic/mongoose/issues/6231
78,67171304,,2015-04-08T16:44:41Z,https://github.com/Automattic/mongoose/issues/2851,https://api.github.com/repos/Automattic/mongoose/issues/2851
79,1843328693,,2023-08-09T14:07:34Z,https://github.com/doctrine/orm/issues/10897,https://api.github.com/repos/doctrine/orm/issues/10897
80,1665591134,,2023-04-13T02:47:52Z,https://github.com/doctrine/orm/issues/10621,https://api.github.com/repos/doctrine/orm/issues/10621
81,1656348603,,2023-04-05T21:58:38Z,https://github.com/doctrine/orm/issues/10615,https://api.github.com/repos/doctrine/orm/issues/10615
82,1367665070,,2022-09-09T11:02:55Z,https://github.com/doctrine/orm/pull/10034,https://api.github.com/repos/doctrine/orm/pull/10034
83,1110181012,,2022-01-21T08:17:59Z,https://github.com/doctrine/orm/pull/9416,https://api.github.com/repos/doctrine/orm/pull/9416
84,985432324,,2021-09-01T17:54:07Z,https://github.com/doctrine/orm/issues/8969,https://api.github.com/repos/doctrine/orm/issues/8969
85,891698219,,2021-05-14T07:46:20Z,https://github.com/doctrine/orm/issues/8688,https://api.github.com/repos/doctrine/orm/issues/8688
86,795993177,,2021-01-28T13:13:36Z,https://github.com/doctrine/orm/issues/8444,https://api.github.com/repos/doctrine/orm/issues/8444
87,530232265,,2019-11-29T09:07:24Z,https://github.com/doctrine/orm/issues/7933,https://api.github.com/repos/doctrine/orm/issues/7933
88,398582372,,2019-01-12T19:04:27Z,https://github.com/doctrine/orm/issues/7568,https://api.github.com/repos/doctrine/orm/issues/7568
89,313696087,,2018-04-12T12:00:06Z,https://github.com/doctrine/orm/issues/7192,https://api.github.com/repos/doctrine/orm/issues/7192
90,120671163,,2015-05-08T13:06:30Z,https://github.com/doctrine/orm/issues/4568,https://api.github.com/repos/doctrine/orm/issues/4568
91,120669472,,2014-01-07T23:57:13Z,https://github.com/doctrine/orm/issues/3649,https://api.github.com/repos/doctrine/orm/issues/3649
92,534580474,,2019-12-08T18:25:04Z,https://github.com/kangax/compat-table/pull/1558,https://api.github.com/repos/kangax/compat-table/pull/1558
93,534580041,,2019-12-08T18:21:26Z,https://github.com/kangax/compat-table/pull/1557,https://api.github.com/repos/kangax/compat-table/pull/1557
94,230340780,,2017-05-22T09:46:16Z,https://github.com/nvm-sh/nvm/issues/1533,https://api.github.com/repos/nvm-sh/nvm/issues/1533
95,1530248637,,2023-01-12T07:40:35Z,https://github.com/rubygems/rubygems/pull/6269,https://api.github.com/repos/rubygems/rubygems/pull/6269
96,727127817,,2020-10-22T07:29:52Z,https://github.com/rubygems/rubygems/issues/4027,https://api.github.com/repos/rubygems/rubygems/issues/4027
97,633703607,,2020-06-07T19:46:04Z,https://github.com/rubygems/rubygems/issues/3695,https://api.github.com/repos/rubygems/rubygems/issues/3695
98,398264957,,2019-01-11T12:15:30Z,https://github.com/magit/magit/issues/3709,https://api.github.com/repos/magit/magit/issues/3709
99,1104666990,,2022-01-15T10:18:18Z,https://github.com/ipython/ipython/issues/13463,https://api.github.com/repos/ipython/ipython/issues/13463
100,774727384,,2020-12-25T12:54:33Z,https://github.com/ipython/ipython/issues/12740,https://api.github.com/repos/ipython/ipython/issues/12740
101,654775761,,2020-07-10T13:17:17Z,https://github.com/ipython/ipython/issues/12431,https://api.github.com/repos/ipython/ipython/issues/12431
102,1418577350,,2022-10-21T16:21:12Z,https://github.com/doctrine/dbal/issues/5784,https://api.github.com/repos/doctrine/dbal/issues/5784
103,1345626221,,2022-08-21T23:29:55Z,https://github.com/doctrine/dbal/issues/5609,https://api.github.com/repos/doctrine/dbal/issues/5609
104,723058396,,2020-10-16T09:26:02Z,https://github.com/doctrine/dbal/pull/4349,https://api.github.com/repos/doctrine/dbal/pull/4349
105,530975624,,2019-12-02T08:42:40Z,https://github.com/doctrine/dbal/issues/3766,https://api.github.com/repos/doctrine/dbal/issues/3766
106,12894489,,2013-04-07T12:07:10Z,https://github.com/doctrine/mongodb-odm/issues/554,https://api.github.com/repos/doctrine/mongodb-odm/issues/554
107,620694982,,2020-05-19T05:44:00Z,https://github.com/bigbluebutton/bigbluebutton/issues/9600,https://api.github.com/repos/bigbluebutton/bigbluebutton/issues/9600
108,1072125460,,2021-12-06T13:02:30Z,https://github.com/libretro/RetroArch/issues/13331,https://api.github.com/repos/libretro/RetroArch/issues/13331
109,997299420,,2021-09-15T16:49:31Z,https://github.com/libretro/RetroArch/issues/12995,https://api.github.com/repos/libretro/RetroArch/issues/12995
110,906427489,,2021-05-29T09:22:58Z,https://github.com/libretro/RetroArch/issues/12452,https://api.github.com/repos/libretro/RetroArch/issues/12452
111,643360992,,2020-06-22T21:06:38Z,https://github.com/libretro/RetroArch/issues/10898,https://api.github.com/repos/libretro/RetroArch/issues/10898
112,627087857,,2020-05-29T08:16:02Z,https://github.com/libretro/RetroArch/issues/10731,https://api.github.com/repos/libretro/RetroArch/issues/10731
113,565358712,,2020-02-14T14:25:27Z,https://github.com/libretro/RetroArch/pull/10117,https://api.github.com/repos/libretro/RetroArch/pull/10117
114,477798655,,2019-08-07T09:02:42Z,https://github.com/libretro/RetroArch/issues/9260,https://api.github.com/repos/libretro/RetroArch/issues/9260
115,457082435,,2019-06-17T18:19:21Z,https://github.com/libretro/RetroArch/issues/8980,https://api.github.com/repos/libretro/RetroArch/issues/8980
116,435537996,,2019-04-21T19:05:55Z,https://github.com/libretro/RetroArch/issues/8619,https://api.github.com/repos/libretro/RetroArch/issues/8619
117,430055555,,2019-04-06T17:14:16Z,https://github.com/libretro/RetroArch/issues/8551,https://api.github.com/repos/libretro/RetroArch/issues/8551
118,285132250,,2017-12-29T18:00:37Z,https://github.com/libretro/RetroArch/pull/5989,https://api.github.com/repos/libretro/RetroArch/pull/5989
119,1227174892,,2022-05-05T21:04:50Z,https://github.com/Python-Markdown/markdown/pull/1252,https://api.github.com/repos/Python-Markdown/markdown/pull/1252
120,1011467346,,2021-09-29T21:36:10Z,https://github.com/Python-Markdown/markdown/issues/1182,https://api.github.com/repos/Python-Markdown/markdown/issues/1182
121,978528716,,2021-08-24T22:17:41Z,https://github.com/Python-Markdown/markdown/pull/1179,https://api.github.com/repos/Python-Markdown/markdown/pull/1179
122,1352488799,,2022-08-26T16:36:42Z,https://github.com/fabricjs/fabric.js/issues/8195,https://api.github.com/repos/fabricjs/fabric.js/issues/8195
123,1458781974,,2022-11-22T00:12:17Z,https://github.com/rust-lang/rust/issues/104699,https://api.github.com/repos/rust-lang/rust/issues/104699
124,904754673,,2021-05-28T05:45:46Z,https://github.com/rust-lang/rust/issues/85773,https://api.github.com/repos/rust-lang/rust/issues/85773
125,670691047,,2020-08-01T09:15:23Z,https://github.com/rust-lang/rust/issues/75002,https://api.github.com/repos/rust-lang/rust/issues/75002
126,639133998,,2020-06-15T20:34:00Z,https://github.com/rust-lang/rust/issues/73385,https://api.github.com/repos/rust-lang/rust/issues/73385
127,60472468,,2015-03-10T09:36:32Z,https://github.com/rust-lang/rust/issues/23246,https://api.github.com/repos/rust-lang/rust/issues/23246
128,663559628,,2020-07-22T08:01:49Z,https://github.com/sinonjs/sinon/issues/2278,https://api.github.com/repos/sinonjs/sinon/issues/2278
129,657523246,,2020-07-15T17:22:42Z,https://github.com/sinonjs/sinon/issues/2274,https://api.github.com/repos/sinonjs/sinon/issues/2274
130,305129827,,2018-03-14T12:00:25Z,https://github.com/mysqljs/mysql/pull/1962,https://api.github.com/repos/mysqljs/mysql/pull/1962
131,27120442,,2014-02-07T08:42:11Z,https://github.com/mysqljs/mysql/issues/731,https://api.github.com/repos/mysqljs/mysql/issues/731
132,6209234,,2012-08-14T06:26:39Z,https://github.com/mysqljs/mysql/issues/274,https://api.github.com/repos/mysqljs/mysql/issues/274
133,534583789,,2019-12-08T18:53:54Z,https://github.com/nim-lang/Nim/issues/12855,https://api.github.com/repos/nim-lang/Nim/issues/12855
134,1210960989,,2022-04-21T12:24:38Z,https://github.com/scikit-learn/scikit-learn/issues/23175,https://api.github.com/repos/scikit-learn/scikit-learn/issues/23175
135,1072818585,,2021-12-07T01:40:53Z,https://github.com/scikit-learn/scikit-learn/issues/21906,https://api.github.com/repos/scikit-learn/scikit-learn/issues/21906
136,47049745,,2014-10-28T16:41:25Z,https://github.com/scikit-learn/scikit-learn/issues/3808,https://api.github.com/repos/scikit-learn/scikit-learn/issues/3808
137,908088395,,2021-06-01T09:18:51Z,https://github.com/pandas-dev/pandas/issues/41754,https://api.github.com/repos/pandas-dev/pandas/issues/41754
138,786108116,,2021-01-14T15:59:31Z,https://github.com/pandas-dev/pandas/issues/39171,https://api.github.com/repos/pandas-dev/pandas/issues/39171
139,628465400,,2020-06-01T14:04:55Z,https://github.com/pandas-dev/pandas/issues/34513,https://api.github.com/repos/pandas-dev/pandas/issues/34513
140,369840190,,2018-10-13T20:53:02Z,https://github.com/diaspora/diaspora/issues/7891,https://api.github.com/repos/diaspora/diaspora/issues/7891
141,1317881905,,2022-07-26T08:25:44Z,https://github.com/arduino/Arduino/issues/11811,https://api.github.com/repos/arduino/Arduino/issues/11811
142,372256539,,2018-10-20T21:56:14Z,https://github.com/arduino/Arduino/issues/8120,https://api.github.com/repos/arduino/Arduino/issues/8120
143,312953330,,2018-04-10T14:38:39Z,https://github.com/arduino/Arduino/issues/7451,https://api.github.com/repos/arduino/Arduino/issues/7451
144,1522369018,,2023-01-06T10:50:20Z,https://github.com/rabbitmq/rabbitmq-server/issues/6812,https://api.github.com/repos/rabbitmq/rabbitmq-server/issues/6812
145,896726233,,2021-05-20T12:08:13Z,https://github.com/Leaflet/Leaflet/issues/7576,https://api.github.com/repos/Leaflet/Leaflet/issues/7576
146,894598837,,2021-05-18T17:09:04Z,https://github.com/Leaflet/Leaflet/issues/7574,https://api.github.com/repos/Leaflet/Leaflet/issues/7574
147,235832393,,2017-06-14T10:22:55Z,https://github.com/Leaflet/Leaflet/issues/5560,https://api.github.com/repos/Leaflet/Leaflet/issues/5560
148,22814728,,2013-11-18T04:29:25Z,https://github.com/Leaflet/Leaflet/issues/2195,https://api.github.com/repos/Leaflet/Leaflet/issues/2195
149,631364219,,2020-06-05T07:07:35Z,https://github.com/OpenRA/OpenRA/issues/18235,https://api.github.com/repos/OpenRA/OpenRA/issues/18235
150,320554101,,2018-05-06T01:24:06Z,https://github.com/OpenRA/OpenRA/pull/15119,https://api.github.com/repos/OpenRA/OpenRA/pull/15119
151,320553214,,2018-05-06T01:00:11Z,https://github.com/OpenRA/OpenRA/pull/15118,https://api.github.com/repos/OpenRA/OpenRA/pull/15118
152,237547233,,2017-06-21T14:08:34Z,https://github.com/coleifer/peewee/issues/1298,https://api.github.com/repos/coleifer/peewee/issues/1298
153,544279140,,2019-12-31T22:09:04Z,https://github.com/pallets/jinja/pull/1121,https://api.github.com/repos/pallets/jinja/pull/1121
154,245325788,,2017-07-25T08:38:28Z,https://github.com/pallets/jinja/issues/752,https://api.github.com/repos/pallets/jinja/issues/752
155,554355383,,2020-01-23T19:23:06Z,https://github.com/ytdl-org/youtube-dl/issues/23819,https://api.github.com/repos/ytdl-org/youtube-dl/issues/23819
156,1412007705,,2022-10-17T18:13:57Z,https://github.com/openscad/openscad/pull/4385,https://api.github.com/repos/openscad/openscad/pull/4385
157,598170002,,2020-04-11T02:22:03Z,https://github.com/openscad/openscad/issues/3277,https://api.github.com/repos/openscad/openscad/issues/3277
158,382791162,,2018-11-20T18:20:00Z,https://github.com/php-fig/fig-standards/pull/1120,https://api.github.com/repos/php-fig/fig-standards/pull/1120
159,1465034831,,2022-11-26T03:40:53Z,https://github.com/Warzone2100/warzone2100/issues/3020,https://api.github.com/repos/Warzone2100/warzone2100/issues/3020
160,1418948680,,2022-10-21T23:10:25Z,https://github.com/Warzone2100/warzone2100/issues/2916,https://api.github.com/repos/Warzone2100/warzone2100/issues/2916
161,807725060,,2021-02-13T10:46:38Z,https://github.com/rstudio/rstudio/issues/8968,https://api.github.com/repos/rstudio/rstudio/issues/8968
162,1102918184,,2022-01-14T04:14:59Z,https://github.com/spring-projects/spring-framework/pull/27933,https://api.github.com/repos/spring-projects/spring-framework/pull/27933
